model_name, participant, is_model, is_high, is_theta, value, prob
Continuous, 1, false, false, true, -3.1404, 2.5976e-11
Continuous, 1, false, false, true, -3.077, 0
Continuous, 1, false, false, true, -3.0135, 0.21932
Continuous, 1, false, false, true, -2.9501, 0.14451
Continuous, 1, false, false, true, -2.8866, 0.20818
Continuous, 1, false, false, true, -2.8232, 0.21166
Continuous, 1, false, false, true, -2.7597, 0.38442
Continuous, 1, false, false, true, -2.6963, 0.2133
Continuous, 1, false, false, true, -2.6328, 0.032439
Continuous, 1, false, false, true, -2.5694, 0.13963
Continuous, 1, false, false, true, -2.5059, 0.20162
Continuous, 1, false, false, true, -2.4425, 0.17508
Continuous, 1, false, false, true, -2.379, 0.082317
Continuous, 1, false, false, true, -2.3156, 0.049494
Continuous, 1, false, false, true, -2.2521, 0.061263
Continuous, 1, false, false, true, -2.1887, 0.087844
Continuous, 1, false, false, true, -2.1253, 0.12627
Continuous, 1, false, false, true, -2.0618, 0.1456
Continuous, 1, false, false, true, -1.9984, 0.1326
Continuous, 1, false, false, true, -1.9349, 0.12094
Continuous, 1, false, false, true, -1.8715, 0.11424
Continuous, 1, false, false, true, -1.808, 0.12314
Continuous, 1, false, false, true, -1.7446, 0.13445
Continuous, 1, false, false, true, -1.6811, 0.1584
Continuous, 1, false, false, true, -1.6177, 0.16585
Continuous, 1, false, false, true, -1.5542, 0.16414
Continuous, 1, false, false, true, -1.4908, 0.15183
Continuous, 1, false, false, true, -1.4273, 0.12554
Continuous, 1, false, false, true, -1.3639, 0.10378
Continuous, 1, false, false, true, -1.3005, 0.10518
Continuous, 1, false, false, true, -1.237, 0.1169
Continuous, 1, false, false, true, -1.1736, 0.14123
Continuous, 1, false, false, true, -1.1101, 0.15866
Continuous, 1, false, false, true, -1.0467, 0.17438
Continuous, 1, false, false, true, -0.98322, 0.19064
Continuous, 1, false, false, true, -0.91977, 0.20384
Continuous, 1, false, false, true, -0.85633, 0.21358
Continuous, 1, false, false, true, -0.79288, 0.21214
Continuous, 1, false, false, true, -0.72943, 0.2051
Continuous, 1, false, false, true, -0.66599, 0.20565
Continuous, 1, false, false, true, -0.60254, 0.20542
Continuous, 1, false, false, true, -0.53909, 0.20493
Continuous, 1, false, false, true, -0.47565, 0.19307
Continuous, 1, false, false, true, -0.4122, 0.18556
Continuous, 1, false, false, true, -0.34876, 0.19723
Continuous, 1, false, false, true, -0.28531, 0.20331
Continuous, 1, false, false, true, -0.22186, 0.21579
Continuous, 1, false, false, true, -0.15842, 0.22755
Continuous, 1, false, false, true, -0.09497, 0.23257
Continuous, 1, false, false, true, -0.031523, 0.23044
Continuous, 1, false, false, true, 0.031923, 0.22331
Continuous, 1, false, false, true, 0.09537, 0.20683
Continuous, 1, false, false, true, 0.15882, 0.19177
Continuous, 1, false, false, true, 0.22226, 0.17105
Continuous, 1, false, false, true, 0.28571, 0.15824
Continuous, 1, false, false, true, 0.34916, 0.15421
Continuous, 1, false, false, true, 0.4126, 0.14821
Continuous, 1, false, false, true, 0.47605, 0.14056
Continuous, 1, false, false, true, 0.53949, 0.13542
Continuous, 1, false, false, true, 0.60294, 0.13567
Continuous, 1, false, false, true, 0.66639, 0.13861
Continuous, 1, false, false, true, 0.72983, 0.1503
Continuous, 1, false, false, true, 0.79328, 0.15197
Continuous, 1, false, false, true, 0.85673, 0.1598
Continuous, 1, false, false, true, 0.92017, 0.16909
Continuous, 1, false, false, true, 0.98362, 0.18515
Continuous, 1, false, false, true, 1.0471, 0.19492
Continuous, 1, false, false, true, 1.1105, 0.18944
Continuous, 1, false, false, true, 1.174, 0.16444
Continuous, 1, false, false, true, 1.2374, 0.13287
Continuous, 1, false, false, true, 1.3009, 0.10198
Continuous, 1, false, false, true, 1.3643, 0.10594
Continuous, 1, false, false, true, 1.4277, 0.10825
Continuous, 1, false, false, true, 1.4912, 0.11415
Continuous, 1, false, false, true, 1.5546, 0.11388
Continuous, 1, false, false, true, 1.6181, 0.11215
Continuous, 1, false, false, true, 1.6815, 0.12478
Continuous, 1, false, false, true, 1.745, 0.12465
Continuous, 1, false, false, true, 1.8084, 0.10809
Continuous, 1, false, false, true, 1.8719, 0.11397
Continuous, 1, false, false, true, 1.9353, 0.12854
Continuous, 1, false, false, true, 1.9988, 0.14662
Continuous, 1, false, false, true, 2.0622, 0.1461
Continuous, 1, false, false, true, 2.1257, 0.15954
Continuous, 1, false, false, true, 2.1891, 0.15536
Continuous, 1, false, false, true, 2.2525, 0.12739
Continuous, 1, false, false, true, 2.316, 0.12765
Continuous, 1, false, false, true, 2.3794, 0.12002
Continuous, 1, false, false, true, 2.4429, 0.11797
Continuous, 1, false, false, true, 2.5063, 0.08785
Continuous, 1, false, false, true, 2.5698, 0.035867
Continuous, 1, false, false, true, 2.6332, 0.0077707
Continuous, 1, false, false, true, 2.6967, 0.11184
Continuous, 1, false, false, true, 2.7601, 0.1793
Continuous, 1, false, false, true, 2.8236, 0.25278
Continuous, 1, false, false, true, 2.887, 0.10772
Continuous, 1, false, false, true, 2.9505, 0.11108
Continuous, 1, false, false, true, 3.0139, 0.19161
Continuous, 1, false, false, true, 3.0774, 0
Continuous, 1, false, false, true, 3.1408, 1.3395e-10
Continuous, 1, true, false, true, -3.1416, 0.11807
Continuous, 1, true, false, true, -3.0159, 0.1183
Continuous, 1, true, false, true, -2.8903, 0.11901
Continuous, 1, true, false, true, -2.7646, 0.1202
Continuous, 1, true, false, true, -2.6389, 0.12187
Continuous, 1, true, false, true, -2.5133, 0.12401
Continuous, 1, true, false, true, -2.3876, 0.12661
Continuous, 1, true, false, true, -2.2619, 0.12967
Continuous, 1, true, false, true, -2.1363, 0.13316
Continuous, 1, true, false, true, -2.0106, 0.13708
Continuous, 1, true, false, true, -1.885, 0.14138
Continuous, 1, true, false, true, -1.7593, 0.14604
Continuous, 1, true, false, true, -1.6336, 0.15099
Continuous, 1, true, false, true, -1.508, 0.15619
Continuous, 1, true, false, true, -1.3823, 0.16156
Continuous, 1, true, false, true, -1.2566, 0.16701
Continuous, 1, true, false, true, -1.131, 0.17245
Continuous, 1, true, false, true, -1.0053, 0.17776
Continuous, 1, true, false, true, -0.87965, 0.18284
Continuous, 1, true, false, true, -0.75398, 0.18756
Continuous, 1, true, false, true, -0.62832, 0.19181
Continuous, 1, true, false, true, -0.50265, 0.19548
Continuous, 1, true, false, true, -0.37699, 0.19845
Continuous, 1, true, false, true, -0.25133, 0.20064
Continuous, 1, true, false, true, -0.12566, 0.20199
Continuous, 1, true, false, true, 1.1102e-15, 0.20245
Continuous, 1, true, false, true, 0.12566, 0.20202
Continuous, 1, true, false, true, 0.25133, 0.2007
Continuous, 1, true, false, true, 0.37699, 0.19853
Continuous, 1, true, false, true, 0.50265, 0.19558
Continuous, 1, true, false, true, 0.62832, 0.19194
Continuous, 1, true, false, true, 0.75398, 0.18771
Continuous, 1, true, false, true, 0.87965, 0.183
Continuous, 1, true, false, true, 1.0053, 0.17793
Continuous, 1, true, false, true, 1.131, 0.17262
Continuous, 1, true, false, true, 1.2566, 0.16718
Continuous, 1, true, false, true, 1.3823, 0.16173
Continuous, 1, true, false, true, 1.508, 0.15636
Continuous, 1, true, false, true, 1.6336, 0.15116
Continuous, 1, true, false, true, 1.7593, 0.14619
Continuous, 1, true, false, true, 1.885, 0.14152
Continuous, 1, true, false, true, 2.0106, 0.13721
Continuous, 1, true, false, true, 2.1363, 0.13328
Continuous, 1, true, false, true, 2.2619, 0.12977
Continuous, 1, true, false, true, 2.3876, 0.1267
Continuous, 1, true, false, true, 2.5133, 0.12408
Continuous, 1, true, false, true, 2.6389, 0.12193
Continuous, 1, true, false, true, 2.7646, 0.12025
Continuous, 1, true, false, true, 2.8903, 0.11904
Continuous, 1, true, false, true, 3.0159, 0.11832
Continuous, 1, true, false, true, 3.1416, 0.11807
Continuous, 1, false, false, false, 0.026708, 0
Continuous, 1, false, false, false, 0.070473, 1.6483
Continuous, 1, false, false, false, 0.11424, 1.0483
Continuous, 1, false, false, false, 0.158, 1.0084
Continuous, 1, false, false, false, 0.20177, 0.72828
Continuous, 1, false, false, false, 0.24554, 1.1195
Continuous, 1, false, false, false, 0.2893, 2.0067
Continuous, 1, false, false, false, 0.33307, 2.2922
Continuous, 1, false, false, false, 0.37683, 2.0541
Continuous, 1, false, false, false, 0.4206, 1.5812
Continuous, 1, false, false, false, 0.46437, 1.1624
Continuous, 1, false, false, false, 0.50813, 0.92732
Continuous, 1, false, false, false, 0.5519, 0.79016
Continuous, 1, false, false, false, 0.59566, 0.7274
Continuous, 1, false, false, false, 0.63943, 0.59562
Continuous, 1, false, false, false, 0.68319, 0.44333
Continuous, 1, false, false, false, 0.72696, 0.31505
Continuous, 1, false, false, false, 0.77073, 0.20972
Continuous, 1, false, false, false, 0.81449, 0.14514
Continuous, 1, false, false, false, 0.85826, 0.14389
Continuous, 1, false, false, false, 0.90202, 0.14703
Continuous, 1, false, false, false, 0.94579, 0.13998
Continuous, 1, false, false, false, 0.98955, 0.13102
Continuous, 1, false, false, false, 1.0333, 0.13415
Continuous, 1, false, false, false, 1.0771, 0.13847
Continuous, 1, false, false, false, 1.1209, 0.14751
Continuous, 1, false, false, false, 1.1646, 0.15129
Continuous, 1, false, false, false, 1.2084, 0.15556
Continuous, 1, false, false, false, 1.2521, 0.15315
Continuous, 1, false, false, false, 1.2959, 0.15119
Continuous, 1, false, false, false, 1.3397, 0.14458
Continuous, 1, false, false, false, 1.3834, 0.13294
Continuous, 1, false, false, false, 1.4272, 0.1198
Continuous, 1, false, false, false, 1.471, 0.10528
Continuous, 1, false, false, false, 1.5147, 0.088109
Continuous, 1, false, false, false, 1.5585, 0.069173
Continuous, 1, false, false, false, 1.6023, 0.056264
Continuous, 1, false, false, false, 1.646, 0.044792
Continuous, 1, false, false, false, 1.6898, 0.033804
Continuous, 1, false, false, false, 1.7336, 0.02761
Continuous, 1, false, false, false, 1.7773, 0.022969
Continuous, 1, false, false, false, 1.8211, 0.022819
Continuous, 1, false, false, false, 1.8649, 0.027083
Continuous, 1, false, false, false, 1.9086, 0.032142
Continuous, 1, false, false, false, 1.9524, 0.035668
Continuous, 1, false, false, false, 1.9962, 0.037842
Continuous, 1, false, false, false, 2.0399, 0.038827
Continuous, 1, false, false, false, 2.0837, 0.043507
Continuous, 1, false, false, false, 2.1275, 0.046589
Continuous, 1, false, false, false, 2.1712, 0.049414
Continuous, 1, false, false, false, 2.215, 0.054108
Continuous, 1, false, false, false, 2.2588, 0.057508
Continuous, 1, false, false, false, 2.3025, 0.05962
Continuous, 1, false, false, false, 2.3463, 0.061711
Continuous, 1, false, false, false, 2.3901, 0.063361
Continuous, 1, false, false, false, 2.4338, 0.063843
Continuous, 1, false, false, false, 2.4776, 0.063275
Continuous, 1, false, false, false, 2.5214, 0.061764
Continuous, 1, false, false, false, 2.5651, 0.059409
Continuous, 1, false, false, false, 2.6089, 0.056295
Continuous, 1, false, false, false, 2.6527, 0.052502
Continuous, 1, false, false, false, 2.6964, 0.048101
Continuous, 1, false, false, false, 2.7402, 0.043411
Continuous, 1, false, false, false, 2.784, 0.039457
Continuous, 1, false, false, false, 2.8277, 0.037359
Continuous, 1, false, false, false, 2.8715, 0.03524
Continuous, 1, false, false, false, 2.9152, 0.033793
Continuous, 1, false, false, false, 2.959, 0.032182
Continuous, 1, false, false, false, 3.0028, 0.030233
Continuous, 1, false, false, false, 3.0465, 0.027978
Continuous, 1, false, false, false, 3.0903, 0.025444
Continuous, 1, false, false, false, 3.1341, 0.022659
Continuous, 1, false, false, false, 3.1778, 0.019645
Continuous, 1, false, false, false, 3.2216, 0.017909
Continuous, 1, false, false, false, 3.2654, 0.016682
Continuous, 1, false, false, false, 3.3091, 0.01532
Continuous, 1, false, false, false, 3.3529, 0.013837
Continuous, 1, false, false, false, 3.3967, 0.012242
Continuous, 1, false, false, false, 3.4404, 0.011422
Continuous, 1, false, false, false, 3.4842, 0.010596
Continuous, 1, false, false, false, 3.528, 0.0097009
Continuous, 1, false, false, false, 3.5717, 0.0087417
Continuous, 1, false, false, false, 3.6155, 0.0077244
Continuous, 1, false, false, false, 3.6593, 0.0072188
Continuous, 1, false, false, false, 3.703, 0.0069396
Continuous, 1, false, false, false, 3.7468, 0.0066281
Continuous, 1, false, false, false, 3.7906, 0.0062868
Continuous, 1, false, false, false, 3.8343, 0.0059179
Continuous, 1, false, false, false, 3.8781, 0.0055236
Continuous, 1, false, false, false, 3.9219, 0.005106
Continuous, 1, false, false, false, 3.9656, 0.0046669
Continuous, 1, false, false, false, 4.0094, 0.004208
Continuous, 1, false, false, false, 4.0532, 0.003731
Continuous, 1, false, false, false, 4.0969, 0.0032374
Continuous, 1, false, false, false, 4.1407, 0.0027285
Continuous, 1, false, false, false, 4.1845, 0.0022059
Continuous, 1, false, false, false, 4.2282, 0.0016705
Continuous, 1, false, false, false, 4.272, 0.0011238
Continuous, 1, false, false, false, 4.3158, 0.00056657
Continuous, 1, false, false, false, 4.3595, 2.1178e-18
Continuous, 1, true, false, false, 5.0258e-06, 6.4088e-09
Continuous, 1, true, false, false, 0.0099718, 6.4088e-09
Continuous, 1, true, false, false, 0.019939, 6.4088e-09
Continuous, 1, true, false, false, 0.029905, 6.4088e-09
Continuous, 1, true, false, false, 0.039872, 6.4088e-09
Continuous, 1, true, false, false, 0.049839, 6.4088e-09
Continuous, 1, true, false, false, 0.059806, 6.4088e-09
Continuous, 1, true, false, false, 0.069772, 6.4088e-09
Continuous, 1, true, false, false, 0.079739, 6.4088e-09
Continuous, 1, true, false, false, 0.089706, 6.4088e-09
Continuous, 1, true, false, false, 0.099673, 6.4088e-09
Continuous, 1, true, false, false, 0.10964, 6.4088e-09
Continuous, 1, true, false, false, 0.11961, 6.4088e-09
Continuous, 1, true, false, false, 0.12957, 6.4088e-09
Continuous, 1, true, false, false, 0.13954, 6.4088e-09
Continuous, 1, true, false, false, 0.14951, 6.4088e-09
Continuous, 1, true, false, false, 0.15947, 6.4088e-09
Continuous, 1, true, false, false, 0.16944, 6.4088e-09
Continuous, 1, true, false, false, 0.17941, 6.4088e-09
Continuous, 1, true, false, false, 0.18937, 6.4088e-09
Continuous, 1, true, false, false, 0.19934, 6.4088e-09
Continuous, 1, true, false, false, 0.20931, 6.4088e-09
Continuous, 1, true, false, false, 0.21927, 6.4088e-09
Continuous, 1, true, false, false, 0.22924, 6.4088e-09
Continuous, 1, true, false, false, 0.23921, 6.4088e-09
Continuous, 1, true, false, false, 0.24917, 6.4088e-09
Continuous, 1, true, false, false, 0.25914, 1.1815
Continuous, 1, true, false, false, 0.26911, 1.271
Continuous, 1, true, false, false, 0.27907, 1.3515
Continuous, 1, true, false, false, 0.28904, 1.4225
Continuous, 1, true, false, false, 0.29901, 1.4839
Continuous, 1, true, false, false, 0.30898, 1.5358
Continuous, 1, true, false, false, 0.31894, 1.5783
Continuous, 1, true, false, false, 0.32891, 1.612
Continuous, 1, true, false, false, 0.33888, 1.6374
Continuous, 1, true, false, false, 0.34884, 1.6551
Continuous, 1, true, false, false, 0.35881, 1.6658
Continuous, 1, true, false, false, 0.36878, 1.67
Continuous, 1, true, false, false, 0.37874, 1.6684
Continuous, 1, true, false, false, 0.38871, 1.6618
Continuous, 1, true, false, false, 0.39868, 1.6506
Continuous, 1, true, false, false, 0.40864, 1.6354
Continuous, 1, true, false, false, 0.41861, 1.6168
Continuous, 1, true, false, false, 0.42858, 1.5953
Continuous, 1, true, false, false, 0.43854, 1.5713
Continuous, 1, true, false, false, 0.44851, 1.5452
Continuous, 1, true, false, false, 0.45848, 1.5174
Continuous, 1, true, false, false, 0.46844, 1.4882
Continuous, 1, true, false, false, 0.47841, 1.4579
Continuous, 1, true, false, false, 0.48838, 1.4268
Continuous, 1, true, false, false, 0.49834, 1.3952
Continuous, 1, true, false, false, 0.50831, 1.3631
Continuous, 1, true, false, false, 0.51828, 1.3308
Continuous, 1, true, false, false, 0.52824, 1.2985
Continuous, 1, true, false, false, 0.53821, 1.2663
Continuous, 1, true, false, false, 0.54818, 1.2342
Continuous, 1, true, false, false, 0.55814, 1.2024
Continuous, 1, true, false, false, 0.56811, 1.171
Continuous, 1, true, false, false, 0.57808, 1.1401
Continuous, 1, true, false, false, 0.58804, 1.1096
Continuous, 1, true, false, false, 0.59801, 1.0797
Continuous, 1, true, false, false, 0.60798, 1.0504
Continuous, 1, true, false, false, 0.61795, 1.0217
Continuous, 1, true, false, false, 0.62791, 0.9936
Continuous, 1, true, false, false, 0.63788, 0.96619
Continuous, 1, true, false, false, 0.64785, 0.93944
Continuous, 1, true, false, false, 0.65781, 0.91337
Continuous, 1, true, false, false, 0.66778, 0.88798
Continuous, 1, true, false, false, 0.67775, 0.86326
Continuous, 1, true, false, false, 0.68771, 0.83922
Continuous, 1, true, false, false, 0.69768, 0.81586
Continuous, 1, true, false, false, 0.70765, 0.79315
Continuous, 1, true, false, false, 0.71761, 0.7711
Continuous, 1, true, false, false, 0.72758, 0.7497
Continuous, 1, true, false, false, 0.73755, 0.72892
Continuous, 1, true, false, false, 0.74751, 0.70876
Continuous, 1, true, false, false, 0.75748, 0.68921
Continuous, 1, true, false, false, 0.76745, 0.67025
Continuous, 1, true, false, false, 0.77741, 0.65187
Continuous, 1, true, false, false, 0.78738, 0.63405
Continuous, 1, true, false, false, 0.79735, 0.61678
Continuous, 1, true, false, false, 0.80731, 0.60004
Continuous, 1, true, false, false, 0.81728, 0.58381
Continuous, 1, true, false, false, 0.82725, 0.56809
Continuous, 1, true, false, false, 0.83721, 0.55286
Continuous, 1, true, false, false, 0.84718, 0.5381
Continuous, 1, true, false, false, 0.85715, 0.5238
Continuous, 1, true, false, false, 0.86711, 0.50994
Continuous, 1, true, false, false, 0.87708, 0.49651
Continuous, 1, true, false, false, 0.88705, 0.4835
Continuous, 1, true, false, false, 0.89701, 0.47089
Continuous, 1, true, false, false, 0.90698, 0.45867
Continuous, 1, true, false, false, 0.91695, 0.44683
Continuous, 1, true, false, false, 0.92692, 0.43535
Continuous, 1, true, false, false, 0.93688, 0.42423
Continuous, 1, true, false, false, 0.94685, 0.41345
Continuous, 1, true, false, false, 0.95682, 0.403
Continuous, 1, true, false, false, 0.96678, 0.39286
Continuous, 1, true, false, false, 0.97675, 0.38304
Continuous, 1, true, false, false, 0.98672, 0.37351
Continuous, 1, true, false, false, 0.99668, 0.36427
Continuous, 1, true, false, false, 1.0066, 0.35531
Continuous, 1, true, false, false, 1.0166, 0.34662
Continuous, 1, true, false, false, 1.0266, 0.33818
Continuous, 1, true, false, false, 1.0365, 0.33
Continuous, 1, true, false, false, 1.0465, 0.32206
Continuous, 1, true, false, false, 1.0565, 0.31436
Continuous, 1, true, false, false, 1.0665, 0.30688
Continuous, 1, true, false, false, 1.0764, 0.29962
Continuous, 1, true, false, false, 1.0864, 0.29257
Continuous, 1, true, false, false, 1.0964, 0.28573
Continuous, 1, true, false, false, 1.1063, 0.27908
Continuous, 1, true, false, false, 1.1163, 0.27263
Continuous, 1, true, false, false, 1.1263, 0.26636
Continuous, 1, true, false, false, 1.1362, 0.26027
Continuous, 1, true, false, false, 1.1462, 0.25435
Continuous, 1, true, false, false, 1.1562, 0.2486
Continuous, 1, true, false, false, 1.1661, 0.24301
Continuous, 1, true, false, false, 1.1761, 0.23758
Continuous, 1, true, false, false, 1.1861, 0.2323
Continuous, 1, true, false, false, 1.196, 0.22716
Continuous, 1, true, false, false, 1.206, 0.22217
Continuous, 1, true, false, false, 1.216, 0.21732
Continuous, 1, true, false, false, 1.2259, 0.21259
Continuous, 1, true, false, false, 1.2359, 0.208
Continuous, 1, true, false, false, 1.2459, 0.20353
Continuous, 1, true, false, false, 1.2558, 0.19918
Continuous, 1, true, false, false, 1.2658, 0.19494
Continuous, 1, true, false, false, 1.2758, 0.19082
Continuous, 1, true, false, false, 1.2857, 0.18681
Continuous, 1, true, false, false, 1.2957, 0.1829
Continuous, 1, true, false, false, 1.3057, 0.1791
Continuous, 1, true, false, false, 1.3156, 0.1754
Continuous, 1, true, false, false, 1.3256, 0.17179
Continuous, 1, true, false, false, 1.3356, 0.16828
Continuous, 1, true, false, false, 1.3455, 0.16485
Continuous, 1, true, false, false, 1.3555, 0.16152
Continuous, 1, true, false, false, 1.3655, 0.15826
Continuous, 1, true, false, false, 1.3754, 0.1551
Continuous, 1, true, false, false, 1.3854, 0.15201
Continuous, 1, true, false, false, 1.3954, 0.149
Continuous, 1, true, false, false, 1.4053, 0.14606
Continuous, 1, true, false, false, 1.4153, 0.1432
Continuous, 1, true, false, false, 1.4253, 0.1404
Continuous, 1, true, false, false, 1.4352, 0.13768
Continuous, 1, true, false, false, 1.4452, 0.13502
Continuous, 1, true, false, false, 1.4552, 0.13243
Continuous, 1, true, false, false, 1.4651, 0.1299
Continuous, 1, true, false, false, 1.4751, 0.12744
Continuous, 1, true, false, false, 1.4851, 0.12503
Continuous, 1, true, false, false, 1.495, 0.12268
Continuous, 1, true, false, false, 1.505, 0.12038
Continuous, 1, true, false, false, 1.515, 0.11814
Continuous, 1, true, false, false, 1.5249, 0.11595
Continuous, 1, true, false, false, 1.5349, 0.11381
Continuous, 1, true, false, false, 1.5449, 0.11173
Continuous, 1, true, false, false, 1.5548, 0.10969
Continuous, 1, true, false, false, 1.5648, 0.1077
Continuous, 1, true, false, false, 1.5748, 0.10575
Continuous, 1, true, false, false, 1.5847, 0.10385
Continuous, 1, true, false, false, 1.5947, 0.10199
Continuous, 1, true, false, false, 1.6047, 0.10018
Continuous, 1, true, false, false, 1.6146, 0.098402
Continuous, 1, true, false, false, 1.6246, 0.096668
Continuous, 1, true, false, false, 1.6346, 0.094971
Continuous, 1, true, false, false, 1.6445, 0.093313
Continuous, 1, true, false, false, 1.6545, 0.091691
Continuous, 1, true, false, false, 1.6645, 0.090105
Continuous, 1, true, false, false, 1.6744, 0.088554
Continuous, 1, true, false, false, 1.6844, 0.087036
Continuous, 1, true, false, false, 1.6944, 0.085552
Continuous, 1, true, false, false, 1.7043, 0.0841
Continuous, 1, true, false, false, 1.7143, 0.082679
Continuous, 1, true, false, false, 1.7243, 0.081288
Continuous, 1, true, false, false, 1.7342, 0.079927
Continuous, 1, true, false, false, 1.7442, 0.078595
Continuous, 1, true, false, false, 1.7542, 0.077291
Continuous, 1, true, false, false, 1.7641, 0.076015
Continuous, 1, true, false, false, 1.7741, 0.074765
Continuous, 1, true, false, false, 1.7841, 0.073541
Continuous, 1, true, false, false, 1.794, 0.072343
Continuous, 1, true, false, false, 1.804, 0.07117
Continuous, 1, true, false, false, 1.814, 0.07002
Continuous, 1, true, false, false, 1.8239, 0.068894
Continuous, 1, true, false, false, 1.8339, 0.067792
Continuous, 1, true, false, false, 1.8439, 0.066711
Continuous, 1, true, false, false, 1.8538, 0.065653
Continuous, 1, true, false, false, 1.8638, 0.064615
Continuous, 1, true, false, false, 1.8738, 0.063599
Continuous, 1, true, false, false, 1.8837, 0.062602
Continuous, 1, true, false, false, 1.8937, 0.061626
Continuous, 1, true, false, false, 1.9037, 0.060669
Continuous, 1, true, false, false, 1.9136, 0.059731
Continuous, 1, true, false, false, 1.9236, 0.058811
Continuous, 1, true, false, false, 1.9336, 0.057909
Continuous, 1, true, false, false, 1.9435, 0.057024
Continuous, 1, true, false, false, 1.9535, 0.056157
Continuous, 1, true, false, false, 1.9635, 0.055307
Continuous, 1, true, false, false, 1.9734, 0.054472
Continuous, 1, true, false, false, 1.9834, 0.053654
Continuous, 1, true, false, false, 1.9934, 0.052851
Continuous, 1, true, false, false, 2.0033, 0.052064
Continuous, 1, true, false, false, 2.0133, 0.051291
Continuous, 1, true, false, false, 2.0233, 0.050533
Continuous, 1, true, false, false, 2.0332, 0.049789
Continuous, 1, true, false, false, 2.0432, 0.049059
Continuous, 1, true, false, false, 2.0532, 0.048343
Continuous, 1, true, false, false, 2.0631, 0.04764
Continuous, 1, true, false, false, 2.0731, 0.046949
Continuous, 1, true, false, false, 2.0831, 0.046272
Continuous, 1, true, false, false, 2.093, 0.045607
Continuous, 1, true, false, false, 2.103, 0.044953
Continuous, 1, true, false, false, 2.113, 0.044312
Continuous, 1, true, false, false, 2.1229, 0.043682
Continuous, 1, true, false, false, 2.1329, 0.043064
Continuous, 1, true, false, false, 2.1429, 0.042457
Continuous, 1, true, false, false, 2.1528, 0.04186
Continuous, 1, true, false, false, 2.1628, 0.041275
Continuous, 1, true, false, false, 2.1728, 0.040699
Continuous, 1, true, false, false, 2.1827, 0.040134
Continuous, 1, true, false, false, 2.1927, 0.039578
Continuous, 1, true, false, false, 2.2027, 0.039033
Continuous, 1, true, false, false, 2.2126, 0.038496
Continuous, 1, true, false, false, 2.2226, 0.03797
Continuous, 1, true, false, false, 2.2326, 0.037452
Continuous, 1, true, false, false, 2.2425, 0.036943
Continuous, 1, true, false, false, 2.2525, 0.036443
Continuous, 1, true, false, false, 2.2625, 0.035951
Continuous, 1, true, false, false, 2.2724, 0.035468
Continuous, 1, true, false, false, 2.2824, 0.034993
Continuous, 1, true, false, false, 2.2924, 0.034526
Continuous, 1, true, false, false, 2.3023, 0.034067
Continuous, 1, true, false, false, 2.3123, 0.033616
Continuous, 1, true, false, false, 2.3223, 0.033172
Continuous, 1, true, false, false, 2.3322, 0.032736
Continuous, 1, true, false, false, 2.3422, 0.032306
Continuous, 1, true, false, false, 2.3522, 0.031884
Continuous, 1, true, false, false, 2.3621, 0.031469
Continuous, 1, true, false, false, 2.3721, 0.031061
Continuous, 1, true, false, false, 2.3821, 0.030659
Continuous, 1, true, false, false, 2.392, 0.030264
Continuous, 1, true, false, false, 2.402, 0.029875
Continuous, 1, true, false, false, 2.412, 0.029493
Continuous, 1, true, false, false, 2.4219, 0.029117
Continuous, 1, true, false, false, 2.4319, 0.028747
Continuous, 1, true, false, false, 2.4419, 0.028382
Continuous, 1, true, false, false, 2.4518, 0.028024
Continuous, 1, true, false, false, 2.4618, 0.027671
Continuous, 1, true, false, false, 2.4718, 0.027324
Continuous, 1, true, false, false, 2.4817, 0.026982
Continuous, 1, true, false, false, 2.4917, 0.026646
Continuous, 1, true, false, false, 2.5017, 0.026315
Continuous, 1, true, false, false, 2.5116, 0.025989
Continuous, 1, true, false, false, 2.5216, 0.025668
Continuous, 1, true, false, false, 2.5316, 0.025353
Continuous, 1, true, false, false, 2.5415, 0.025042
Continuous, 1, true, false, false, 2.5515, 0.024735
Continuous, 1, true, false, false, 2.5615, 0.024434
Continuous, 1, true, false, false, 2.5714, 0.024137
Continuous, 1, true, false, false, 2.5814, 0.023845
Continuous, 1, true, false, false, 2.5914, 0.023557
Continuous, 1, true, false, false, 2.6013, 0.023274
Continuous, 1, true, false, false, 2.6113, 0.022994
Continuous, 1, true, false, false, 2.6213, 0.022719
Continuous, 1, true, false, false, 2.6312, 0.022448
Continuous, 1, true, false, false, 2.6412, 0.022182
Continuous, 1, true, false, false, 2.6512, 0.021919
Continuous, 1, true, false, false, 2.6611, 0.02166
Continuous, 1, true, false, false, 2.6711, 0.021405
Continuous, 1, true, false, false, 2.6811, 0.021153
Continuous, 1, true, false, false, 2.691, 0.020906
Continuous, 1, true, false, false, 2.701, 0.020662
Continuous, 1, true, false, false, 2.711, 0.020421
Continuous, 1, true, false, false, 2.7209, 0.020184
Continuous, 1, true, false, false, 2.7309, 0.019951
Continuous, 1, true, false, false, 2.7409, 0.01972
Continuous, 1, true, false, false, 2.7508, 0.019494
Continuous, 1, true, false, false, 2.7608, 0.01927
Continuous, 1, true, false, false, 2.7708, 0.01905
Continuous, 1, true, false, false, 2.7807, 0.018832
Continuous, 1, true, false, false, 2.7907, 0.018618
Continuous, 1, true, false, false, 2.8007, 0.018407
Continuous, 1, true, false, false, 2.8106, 0.018199
Continuous, 1, true, false, false, 2.8206, 0.017994
