model_name, participant, is_model, is_high, is_theta, value, prob
Threshold, 1, false, false, true, -3.1404, 2.7815e-11
Threshold, 1, false, false, true, -3.077, 0
Threshold, 1, false, false, true, -3.0135, 0.23485
Threshold, 1, false, false, true, -2.9501, 0.15474
Threshold, 1, false, false, true, -2.8866, 0.22292
Threshold, 1, false, false, true, -2.8232, 0.22665
Threshold, 1, false, false, true, -2.7597, 0.41164
Threshold, 1, false, false, true, -2.6963, 0.2284
Threshold, 1, false, false, true, -2.6328, 0.034736
Threshold, 1, false, false, true, -2.5694, 0.14952
Threshold, 1, false, false, true, -2.5059, 0.19908
Threshold, 1, false, false, true, -2.4425, 0.14543
Threshold, 1, false, false, true, -2.379, 0.044228
Threshold, 1, false, false, true, -2.3156, 0.022065
Threshold, 1, false, false, true, -2.2521, 0.057215
Threshold, 1, false, false, true, -2.1887, 0.094063
Threshold, 1, false, false, true, -2.1253, 0.13521
Threshold, 1, false, false, true, -2.0618, 0.15591
Threshold, 1, false, false, true, -1.9984, 0.14199
Threshold, 1, false, false, true, -1.9349, 0.12951
Threshold, 1, false, false, true, -1.8715, 0.12233
Threshold, 1, false, false, true, -1.808, 0.13186
Threshold, 1, false, false, true, -1.7446, 0.14258
Threshold, 1, false, false, true, -1.6811, 0.15676
Threshold, 1, false, false, true, -1.6177, 0.15751
Threshold, 1, false, false, true, -1.5542, 0.15201
Threshold, 1, false, false, true, -1.4908, 0.13819
Threshold, 1, false, false, true, -1.4273, 0.112
Threshold, 1, false, false, true, -1.3639, 0.092902
Threshold, 1, false, false, true, -1.3005, 0.10057
Threshold, 1, false, false, true, -1.237, 0.12101
Threshold, 1, false, false, true, -1.1736, 0.15123
Threshold, 1, false, false, true, -1.1101, 0.16989
Threshold, 1, false, false, true, -1.0467, 0.18673
Threshold, 1, false, false, true, -0.98322, 0.20414
Threshold, 1, false, false, true, -0.91977, 0.21518
Threshold, 1, false, false, true, -0.85633, 0.21904
Threshold, 1, false, false, true, -0.79288, 0.21268
Threshold, 1, false, false, true, -0.72943, 0.20196
Threshold, 1, false, false, true, -0.66599, 0.20087
Threshold, 1, false, false, true, -0.60254, 0.20037
Threshold, 1, false, false, true, -0.53909, 0.20095
Threshold, 1, false, false, true, -0.47565, 0.18649
Threshold, 1, false, false, true, -0.4122, 0.1765
Threshold, 1, false, false, true, -0.34876, 0.18965
Threshold, 1, false, false, true, -0.28531, 0.19933
Threshold, 1, false, false, true, -0.22186, 0.21253
Threshold, 1, false, false, true, -0.15842, 0.22472
Threshold, 1, false, false, true, -0.09497, 0.23095
Threshold, 1, false, false, true, -0.031523, 0.22543
Threshold, 1, false, false, true, 0.031923, 0.2159
Threshold, 1, false, false, true, 0.09537, 0.1988
Threshold, 1, false, false, true, 0.15882, 0.18568
Threshold, 1, false, false, true, 0.22226, 0.16447
Threshold, 1, false, false, true, 0.28571, 0.15045
Threshold, 1, false, false, true, 0.34916, 0.14709
Threshold, 1, false, false, true, 0.4126, 0.14291
Threshold, 1, false, false, true, 0.47605, 0.1383
Threshold, 1, false, false, true, 0.53949, 0.13776
Threshold, 1, false, false, true, 0.60294, 0.14447
Threshold, 1, false, false, true, 0.66639, 0.14842
Threshold, 1, false, false, true, 0.72983, 0.16094
Threshold, 1, false, false, true, 0.79328, 0.16272
Threshold, 1, false, false, true, 0.85673, 0.17112
Threshold, 1, false, false, true, 0.92017, 0.18106
Threshold, 1, false, false, true, 0.98362, 0.19826
Threshold, 1, false, false, true, 1.0471, 0.20872
Threshold, 1, false, false, true, 1.1105, 0.20285
Threshold, 1, false, false, true, 1.174, 0.17609
Threshold, 1, false, false, true, 1.2374, 0.14228
Threshold, 1, false, false, true, 1.3009, 0.10839
Threshold, 1, false, false, true, 1.3643, 0.10367
Threshold, 1, false, false, true, 1.4277, 0.098956
Threshold, 1, false, false, true, 1.4912, 0.10013
Threshold, 1, false, false, true, 1.5546, 0.097041
Threshold, 1, false, false, true, 1.6181, 0.095135
Threshold, 1, false, false, true, 1.6815, 0.11183
Threshold, 1, false, false, true, 1.745, 0.11279
Threshold, 1, false, false, true, 1.8084, 0.095256
Threshold, 1, false, false, true, 1.8719, 0.096208
Threshold, 1, false, false, true, 1.9353, 0.10729
Threshold, 1, false, false, true, 1.9988, 0.12706
Threshold, 1, false, false, true, 2.0622, 0.13325
Threshold, 1, false, false, true, 2.1257, 0.16261
Threshold, 1, false, false, true, 2.1891, 0.16636
Threshold, 1, false, false, true, 2.2525, 0.13641
Threshold, 1, false, false, true, 2.316, 0.13668
Threshold, 1, false, false, true, 2.3794, 0.12852
Threshold, 1, false, false, true, 2.4429, 0.12632
Threshold, 1, false, false, true, 2.5063, 0.09407
Threshold, 1, false, false, true, 2.5698, 0.038406
Threshold, 1, false, false, true, 2.6332, 0.0083209
Threshold, 1, false, false, true, 2.6967, 0.11976
Threshold, 1, false, false, true, 2.7601, 0.19199
Threshold, 1, false, false, true, 2.8236, 0.27067
Threshold, 1, false, false, true, 2.887, 0.11534
Threshold, 1, false, false, true, 2.9505, 0
Threshold, 1, false, false, true, 3.0139, 0.20517
Threshold, 1, false, false, true, 3.0774, 0
Threshold, 1, false, false, true, 3.1408, 1.4343e-10
Threshold, 1, true, false, true, -3.1416, 0.14497
Threshold, 1, true, false, true, -3.0159, 0.14497
Threshold, 1, true, false, true, -2.8903, 0.14497
Threshold, 1, true, false, true, -2.7646, 0.14497
Threshold, 1, true, false, true, -2.6389, 0.14498
Threshold, 1, true, false, true, -2.5133, 0.14498
Threshold, 1, true, false, true, -2.3876, 0.14498
Threshold, 1, true, false, true, -2.2619, 0.14499
Threshold, 1, true, false, true, -2.1363, 0.14501
Threshold, 1, true, false, true, -2.0106, 0.14504
Threshold, 1, true, false, true, -1.885, 0.14509
Threshold, 1, true, false, true, -1.7593, 0.14518
Threshold, 1, true, false, true, -1.6336, 0.14535
Threshold, 1, true, false, true, -1.508, 0.14566
Threshold, 1, true, false, true, -1.3823, 0.14622
Threshold, 1, true, false, true, -1.2566, 0.1472
Threshold, 1, true, false, true, -1.131, 0.14886
Threshold, 1, true, false, true, -1.0053, 0.15155
Threshold, 1, true, false, true, -0.87965, 0.15564
Threshold, 1, true, false, true, -0.75398, 0.16146
Threshold, 1, true, false, true, -0.62832, 0.16911
Threshold, 1, true, false, true, -0.50265, 0.17823
Threshold, 1, true, false, true, -0.37699, 0.18786
Threshold, 1, true, false, true, -0.25133, 0.19656
Threshold, 1, true, false, true, -0.12566, 0.20268
Threshold, 1, true, false, true, 1.1102e-15, 0.20488
Threshold, 1, true, false, true, 0.12566, 0.20267
Threshold, 1, true, false, true, 0.25133, 0.19655
Threshold, 1, true, false, true, 0.37699, 0.18784
Threshold, 1, true, false, true, 0.50265, 0.1782
Threshold, 1, true, false, true, 0.62832, 0.16909
Threshold, 1, true, false, true, 0.75398, 0.16145
Threshold, 1, true, false, true, 0.87965, 0.15562
Threshold, 1, true, false, true, 1.0053, 0.15154
Threshold, 1, true, false, true, 1.131, 0.14886
Threshold, 1, true, false, true, 1.2566, 0.1472
Threshold, 1, true, false, true, 1.3823, 0.14622
Threshold, 1, true, false, true, 1.508, 0.14566
Threshold, 1, true, false, true, 1.6336, 0.14535
Threshold, 1, true, false, true, 1.7593, 0.14518
Threshold, 1, true, false, true, 1.885, 0.14509
Threshold, 1, true, false, true, 2.0106, 0.14504
Threshold, 1, true, false, true, 2.1363, 0.14501
Threshold, 1, true, false, true, 2.2619, 0.14499
Threshold, 1, true, false, true, 2.3876, 0.14498
Threshold, 1, true, false, true, 2.5133, 0.14498
Threshold, 1, true, false, true, 2.6389, 0.14498
Threshold, 1, true, false, true, 2.7646, 0.14497
Threshold, 1, true, false, true, 2.8903, 0.14497
Threshold, 1, true, false, true, 3.0159, 0.14497
Threshold, 1, true, false, true, 3.1416, 0.14497
Threshold, 1, false, false, false, 0.026708, 0
Threshold, 1, false, false, false, 0.04814, 1.7966
Threshold, 1, false, false, false, 0.069572, 1.7921
Threshold, 1, false, false, false, 0.091004, 0.81042
Threshold, 1, false, false, false, 0.11244, 1.1174
Threshold, 1, false, false, false, 0.13387, 1.3764
Threshold, 1, false, false, false, 0.1553, 1.1218
Threshold, 1, false, false, false, 0.17673, 0.75056
Threshold, 1, false, false, false, 0.19817, 0.76651
Threshold, 1, false, false, false, 0.2196, 0.85318
Threshold, 1, false, false, false, 0.24103, 1.089
Threshold, 1, false, false, false, 0.26246, 1.5363
Threshold, 1, false, false, false, 0.28389, 2.0362
Threshold, 1, false, false, false, 0.30533, 2.4197
Threshold, 1, false, false, false, 0.32676, 2.5217
Threshold, 1, false, false, false, 0.34819, 2.4005
Threshold, 1, false, false, false, 0.36962, 2.2898
